equipamento_id,timestamp,hora,minuto,dia_semana,mes,operando,consumo_kwh,solar_kwh,irradiancia_wm2,tarifa_rs_kwh,temperatura_c,cobertura_solar_pct,classe_risco,score_risco,custo_rs
4,2024-05-06 02:45:00,2,45,0,5,0,0.1548,0.0,0.0,0.52,26.0,0.0,1,57,0.0805
5,2024-05-06 02:45:00,2,45,0,5,0,0.094,0.0,0.0,0.52,26.0,0.0,1,52,0.0489
6,2024-05-06 02:45:00,2,45,0,5,0,0.1254,0.0,0.0,0.52,26.0,0.0,1,56,0.0652
7,2024-05-06 02:45:00,2,45,0,5,0,0.0506,0.0,0.0,0.52,26.0,0.0,1,49,0.0263
8,2024-05-06 02:45:00,2,45,0,5,1,3.7483,0.0,0.0,0.52,26.0,0.0,1,51,1.9491
1,2024-05-06 03:00:00,3,0,0,5,0,0.3043,0.0,0.0,0.52,27.3,0.0,1,54,0.1582
2,2024-05-06 03:00:00,3,0,0,5,0,0.2239,0.0,0.0,0.52,27.3,0.0,1,57,0.1164
3,2024-05-06 03:00:00,3,0,0,5,1,9.2555,0.0,0.0,0.52,27.3,0.0,1,57,4.8129
4,2024-05-06 03:00:00,3,0,0,5,0,0.1493,0.0,0.0,0.52,27.3,0.0,1,60,0.0776
5,2024-05-06 03:00:00,3,0,0,5,0,0.0948,0.0,0.0,0.52,27.3,0.0,1,57,0.0493
6,2024-05-06 03:00:00,3,0,0,5,0,0.1269,0.0,0.0,0.52,27.3,0.0,1,52,0.066
7,2024-05-06 03:00:00,3,0,0,5,0,0.0627,0.0,0.0,0.52,27.3,0.0,1,54,0.0326
8,2024-05-06 03:00:00,3,0,0,5,0,0.0713,0.0,0.0,0.52,27.3,0.0,1,55,0.0371
1,2024-05-06 03:15:00,3,15,0,5,0,0.324,0.0,0.0,0.52,25.8,0.0,1,58,0.1685
2,2024-05-06 03:15:00,3,15,0,5,0,0.213,0.0,0.0,0.52,25.8,0.0,1,53,0.1108
3,2024-05-06 03:15:00,3,15,0,5,0,0.1756,0.0,0.0,0.52,25.8,0.0,1,50,0.0913
4,2024-05-06 03:15:00,3,15,0,5,0,0.1743,0.0,0.0,0.52,25.8,0.0,1,58,0.0906
5,2024-05-06 03:15:00,3,15,0,5,0,0.1126,0.0,0.0,0.52,25.8,0.0,1,55,0.0586
6,2024-05-06 03:15:00,3,15,0,5,0,0.1122,0.0,0.0,0.52,25.8,0.0,1,54,0.0583
7,2024-05-06 03:15:00,3,15,0,5,0,0.049,0.0,0.0,0.52,25.8,0.0,1,59,0.0255
8,2024-05-06 03:15:00,3,15,0,5,1,4.1198,0.0,0.0,0.52,25.8,0.0,1,57,2.1423
1,2024-05-06 03:30:00,3,30,0,5,0,0.3047,0.0,0.0,0.52,28.0,0.0,1,56,0.1584
2,2024-05-06 03:30:00,3,30,0,5,1,12.8035,0.0,0.0,0.52,28.0,0.0,1,54,6.6578
3,2024-05-06 03:30:00,3,30,0,5,1,9.0205,0.0,0.0,0.52,28.0,0.0,1,61,4.6907
4,2024-05-06 03:30:00,3,30,0,5,0,0.1527,0.0,0.0,0.52,28.0,0.0,1,56,0.0794
5,2024-05-06 03:30:00,3,30,0,5,0,0.0923,0.0,0.0,0.52,28.0,0.0,1,55,0.048
6,2024-05-06 03:30:00,3,30,0,5,0,0.1191,0.0,0.0,0.52,28.0,0.0,1,60,0.0619
7,2024-05-06 03:30:00,3,30,0,5,1,2.0679,0.0,0.0,0.52,28.0,0.0,1,58,1.0753
8,2024-05-06 03:30:00,3,30,0,5,0,0.0652,0.0,0.0,0.52,28.0,0.0,1,52,0.0339
1,2024-05-06 03:45:00,3,45,0,5,0,0.247,0.0,0.0,0.52,26.2,0.0,1,56,0.1284
2,2024-05-06 03:45:00,3,45,0,5,0,0.2349,0.0,0.0,0.52,26.2,0.0,1,50,0.1221
3,2024-05-06 03:45:00,3,45,0,5,1,9.5421,0.0,0.0,0.52,26.2,0.0,1,53,4.9619
4,2024-05-06 03:45:00,3,45,0,5,0,0.1671,0.0,0.0,0.52,26.2,0.0,1,52,0.0869
5,2024-05-06 03:45:00,3,45,0,5,0,0.1322,0.0,0.0,0.52,26.2,0.0,1,52,0.0687
6,2024-05-06 03:45:00,3,45,0,5,0,0.1272,0.0,0.0,0.52,26.2,0.0,1,53,0.0661
7,2024-05-06 03:45:00,3,45,0,5,1,3.138,0.0,0.0,0.52,26.2,0.0,1,59,1.6318
8,2024-05-06 03:45:00,3,45,0,5,0,0.0656,0.0,0.0,0.52,26.2,0.0,1,48,0.0341
1,2024-05-06 04:00:00,4,0,0,5,0,0.2618,0.0,0.0,0.52,31.5,0.0,1,51,0.1361
2,2024-05-06 04:00:00,4,0,0,5,0,0.2503,0.0,0.0,0.52,31.5,0.0,1,53,0.1302
3,2024-05-06 04:00:00,4,0,0,5,1,9.9455,0.0,0.0,0.52,31.5,0.0,1,54,5.1717
4,2024-05-06 04:00:00,4,0,0,5,0,0.125,0.0,0.0,0.52,31.5,0.0,1,55,0.065
5,2024-05-06 04:00:00,4,0,0,5,0,0.1189,0.0,0.0,0.52,31.5,0.0,1,57,0.0618
6,2024-05-06 04:00:00,4,0,0,5,0,0.1063,0.0,0.0,0.52,31.5,0.0,1,54,0.0553
7,2024-05-06 04:00:00,4,0,0,5,0,0.0515,0.0,0.0,0.52,31.5,0.0,1,45,0.0268
8,2024-05-06 04:00:00,4,0,0,5,0,0.0703,0.0,0.0,0.52,31.5,0.0,1,55,0.0366
1,2024-05-06 04:15:00,4,15,0,5,0,0.321,0.0,0.0,0.52,29.8,0.0,1,57,0.1669
2,2024-05-06 04:15:00,4,15,0,5,0,0.2676,0.0,0.0,0.52,29.8,0.0,1,57,0.1392
3,2024-05-06 04:15:00,4,15,0,5,0,0.1616,0.0,0.0,0.52,29.8,0.0,1,52,0.084
4,2024-05-06 04:15:00,4,15,0,5,1,8.0091,0.0,0.0,0.52,29.8,0.0,1,61,4.1647
5,2024-05-06 04:15:00,4,15,0,5,0,0.1347,0.0,0.0,0.52,29.8,0.0,1,54,0.07
6,2024-05-06 04:15:00,4,15,0,5,0,0.1013,0.0,0.0,0.52,29.8,0.0,1,59,0.0527
7,2024-05-06 04:15:00,4,15,0,5,0,0.0533,0.0,0.0,0.52,29.8,0.0,1,55,0.0277
8,2024-05-06 04:15:00,4,15,0,5,1,3.9601,0.0,0.0,0.52,29.8,0.0,1,65,2.0593
1,2024-05-06 04:30:00,4,30,0,5,0,0.3346,0.0,0.0,0.52,29.3,0.0,1,51,0.174
2,2024-05-06 04:30:00,4,30,0,5,0,0.2124,0.0,0.0,0.52,29.3,0.0,1,49,0.1104
3,2024-05-06 04:30:00,4,30,0,5,0,0.1889,0.0,0.0,0.52,29.3,0.0,1,62,0.0982
4,2024-05-06 04:30:00,4,30,0,5,0,0.1712,0.0,0.0,0.52,29.3,0.0,1,57,0.089
5,2024-05-06 04:30:00,4,30,0,5,0,0.1263,0.0,0.0,0.52,29.3,0.0,1,56,0.0657
6,2024-05-06 04:30:00,4,30,0,5,0,0.1096,0.0,0.0,0.52,29.3,0.0,1,52,0.057
7,2024-05-06 04:30:00,4,30,0,5,0,0.0516,0.0,0.0,0.52,29.3,0.0,1,54,0.0268
8,2024-05-06 04:30:00,4,30,0,5,1,3.8733,0.0,0.0,0.52,29.3,0.0,1,51,2.0141
1,2024-05-06 04:45:00,4,45,0,5,0,0.3032,0.0,0.0,0.52,27.1,0.0,1,52,0.1577
2,2024-05-06 04:45:00,4,45,0,5,0,0.1845,0.0,0.0,0.52,27.1,0.0,1,57,0.0959
3,2024-05-06 04:45:00,4,45,0,5,1,9.36,0.0,0.0,0.52,27.1,0.0,1,56,4.8672
4,2024-05-06 04:45:00,4,45,0,5,0,0.1393,0.0,0.0,0.52,27.1,0.0,1,53,0.0724
5,2024-05-06 04:45:00,4,45,0,5,0,0.1175,0.0,0.0,0.52,27.1,0.0,1,53,0.0611
6,2024-05-06 04:45:00,4,45,0,5,1,6.2069,0.0,0.0,0.52,27.1,0.0,1,51,3.2276
7,2024-05-06 04:45:00,4,45,0,5,0,0.0583,0.0,0.0,0.52,27.1,0.0,1,52,0.0303
8,2024-05-06 04:45:00,4,45,0,5,1,4.4975,0.0,0.0,0.52,27.1,0.0,1,54,2.3387
1,2024-05-06 05:00:00,5,0,0,5,0,0.276,0.0,0.0,0.52,31.3,0.0,1,60,0.1435
2,2024-05-06 05:00:00,5,0,0,5,0,0.2046,0.0,0.0,0.52,31.3,0.0,1,55,0.1064
3,2024-05-06 05:00:00,5,0,0,5,1,9.3444,0.0,0.0,0.52,31.3,0.0,1,51,4.8591
4,2024-05-06 05:00:00,5,0,0,5,0,0.1396,0.0,0.0,0.52,31.3,0.0,1,61,0.0726
5,2024-05-06 05:00:00,5,0,0,5,0,0.1122,0.0,0.0,0.52,31.3,0.0,1,52,0.0583
6,2024-05-06 05:00:00,5,0,0,5,0,0.1179,0.0,0.0,0.52,31.3,0.0,1,60,0.0613
7,2024-05-06 05:00:00,5,0,0,5,1,3.1556,0.0,0.0,0.52,31.3,0.0,1,55,1.6409
8,2024-05-06 05:00:00,5,0,0,5,0,0.0804,0.0,0.0,0.52,31.3,0.0,1,60,0.0418
1,2024-05-06 05:15:00,5,15,0,5,0,0.2714,0.0,0.0,0.52,28.9,0.0,1,58,0.1411
2,2024-05-06 05:15:00,5,15,0,5,0,0.2488,0.0,0.0,0.52,28.9,0.0,1,52,0.1294
3,2024-05-06 05:15:00,5,15,0,5,1,9.3343,0.0,0.0,0.52,28.9,0.0,1,57,4.8538
4,2024-05-06 05:15:00,5,15,0,5,0,0.1772,0.0,0.0,0.52,28.9,0.0,1,57,0.0921
5,2024-05-06 05:15:00,5,15,0,5,0,0.0924,0.0,0.0,0.52,28.9,0.0,1,50,0.048
6,2024-05-06 05:15:00,5,15,0,5,0,0.1049,0.0,0.0,0.52,28.9,0.0,1,60,0.0545
7,2024-05-06 05:15:00,5,15,0,5,1,3.1094,0.0,0.0,0.52,28.9,0.0,1,52,1.6169
8,2024-05-06 05:15:00,5,15,0,5,1,3.7624,0.0,0.0,0.52,28.9,0.0,1,54,1.9564
1,2024-05-06 05:30:00,5,30,0,5,0,0.3113,0.0,0.0,0.52,31.4,0.0,1,57,0.1619
2,2024-05-06 05:30:00,5,30,0,5,0,0.2615,0.0,0.0,0.52,31.4,0.0,1,56,0.136
3,2024-05-06 05:30:00,5,30,0,5,0,0.1934,0.0,0.0,0.52,31.4,0.0,1,54,0.1006
4,2024-05-06 05:30:00,5,30,0,5,0,0.1378,0.0,0.0,0.52,31.4,0.0,1,54,0.0717
5,2024-05-06 05:30:00,5,30,0,5,0,0.1081,0.0,0.0,0.52,31.4,0.0,1,51,0.0562
6,2024-05-06 05:30:00,5,30,0,5,0,0.1159,0.0,0.0,0.52,31.4,0.0,1,59,0.0603
7,2024-05-06 05:30:00,5,30,0,5,1,3.2079,0.0,0.0,0.52,31.4,0.0,1,52,1.6681
8,2024-05-06 05:30:00,5,30,0,5,1,4.1085,0.0,0.0,0.52,31.4,0.0,1,53,2.1364
1,2024-05-06 05:45:00,5,45,0,5,0,0.3343,0.0,0.0,0.52,30.4,0.0,1,54,0.1738
2,2024-05-06 05:45:00,5,45,0,5,0,0.1842,0.0,0.0,0.52,30.4,0.0,1,54,0.0958
3,2024-05-06 05:45:00,5,45,0,5,0,0.1826,0.0,0.0,0.52,30.4,0.0,1,54,0.095
4,2024-05-06 05:45:00,5,45,0,5,0,0.1757,0.0,0.0,0.52,30.4,0.0,1,58,0.0914
5,2024-05-06 05:45:00,5,45,0,5,0,0.1166,0.0,0.0,0.52,30.4,0.0,1,58,0.0606
6,2024-05-06 05:45:00,5,45,0,5,0,0.1034,0.0,0.0,0.52,30.4,0.0,1,56,0.0538
7,2024-05-06 05:45:00,5,45,0,5,1,3.2649,0.0,0.0,0.52,30.4,0.0,1,54,1.6977
8,2024-05-06 05:45:00,5,45,0,5,0,0.087,0.0,0.0,0.52,30.4,0.0,1,55,0.0452
1,2024-05-06 06:00:00,6,0,0,5,0,0.2781,0.0,0.0,0.74,29.9,0.0,1,59,0.2058
2,2024-05-06 06:00:00,6,0,0,5,1,13.2802,0.0,0.0,0.74,29.9,0.0,1,67,9.8273
3,2024-05-06 06:00:00,6,0,0,5,0,0.1401,0.0,0.0,0.74,29.9,0.0,1,60,0.1037
4,2024-05-06 06:00:00,6,0,0,5,0,0.1284,0.0,0.0,0.74,29.9,0.0,1,60,0.095
5,2024-05-06 06:00:00,6,0,0,5,1,6.4565,0.0,0.0,0.74,29.9,0.0,1,63,4.7778
6,2024-05-06 06:00:00,6,0,0,5,1,5.3587,0.0,0.0,0.74,29.9,0.0,1,58,3.9654
7,2024-05-06 06:00:00,6,0,0,5,1,3.1875,0.0,0.0,0.74,29.9,0.0,1,62,2.3588
8,2024-05-06 06:00:00,6,0,0,5,0,0.0764,0.0,0.0,0.74,29.9,0.0,1,57,0.0565
1,2024-05-06 06:15:00,6,15,0,5,0,0.2484,0.0,0.0,0.74,27.7,0.0,1,59,0.1838
2,2024-05-06 06:15:00,6,15,0,5,0,0.2395,0.0,0.0,0.74,27.7,0.0,1,59,0.1772
3,2024-05-06 06:15:00,6,15,0,5,0,0.149,0.0,0.0,0.74,27.7,0.0,1,62,0.1103
4,2024-05-06 06:15:00,6,15,0,5,0,0.1589,0.0,0.0,0.74,27.7,0.0,1,61,0.1176
5,2024-05-06 06:15:00,6,15,0,5,1,6.4433,0.0,0.0,0.74,27.7,0.0,1,60,4.768
6,2024-05-06 06:15:00,6,15,0,5,0,0.1238,0.0,0.0,0.74,27.7,0.0,1,63,0.0916
7,2024-05-06 06:15:00,6,15,0,5,1,2.9737,0.0,0.0,0.74,27.7,0.0,1,57,2.2005
8,2024-05-06 06:15:00,6,15,0,5,1,4.1874,0.0,0.0,0.74,27.7,0.0,1,52,3.0987
1,2024-05-06 06:30:00,6,30,0,5,0,0.2652,0.0,0.0,0.74,29.5,0.0,1,62,0.1962
2,2024-05-06 06:30:00,6,30,0,5,0,0.2612,0.0,0.0,0.74,29.5,0.0,1,55,0.1933
3,2024-05-06 06:30:00,6,30,0,5,0,0.2,0.0,0.0,0.74,29.5,0.0,1,62,0.148
4,2024-05-06 06:30:00,6,30,0,5,0,0.1515,0.0,0.0,0.74,29.5,0.0,1,61,0.1121
5,2024-05-06 06:30:00,6,30,0,5,1,6.2148,0.0,0.0,0.74,29.5,0.0,1,55,4.599
6,2024-05-06 06:30:00,6,30,0,5,1,7.0058,0.0,0.0,0.74,29.5,0.0,1,60,5.1843
7,2024-05-06 06:30:00,6,30,0,5,1,2.9203,0.0,0.0,0.74,29.5,0.0,1,56,2.161
8,2024-05-06 06:30:00,6,30,0,5,0,0.0709,0.0,0.0,0.74,29.5,0.0,1,59,0.0525
1,2024-05-06 06:45:00,6,45,0,5,0,0.2549,0.0,0.0,0.74,31.0,0.0,1,62,0.1886
2,2024-05-06 06:45:00,6,45,0,5,0,0.2315,0.0,0.0,0.74,31.0,0.0,1,59,0.1713
3,2024-05-06 06:45:00,6,45,0,5,0,0.1988,0.0,0.0,0.74,31.0,0.0,1,62,0.1471
4,2024-05-06 06:45:00,6,45,0,5,0,0.1329,0.0,0.0,0.74,31.0,0.0,1,61,0.0983
5,2024-05-06 06:45:00,6,45,0,5,1,6.2456,0.0,0.0,0.74,31.0,0.0,1,60,4.6217
6,2024-05-06 06:45:00,6,45,0,5,0,0.1156,0.0,0.0,0.74,31.0,0.0,1,60,0.0855
7,2024-05-06 06:45:00,6,45,0,5,1,3.2391,0.0,0.0,0.74,31.0,0.0,1,59,2.3969
8,2024-05-06 06:45:00,6,45,0,5,1,4.5733,0.0,0.0,0.74,31.0,0.0,1,52,3.3842
1,2024-05-06 07:00:00,7,0,0,5,0,0.2779,1.3108,149.38,0.74,27.4,100.0,1,56,0.2056
2,2024-05-06 07:00:00,7,0,0,5,0,0.1925,1.3108,149.38,0.74,27.4,100.0,1,45,0.1424
3,2024-05-06 07:00:00,7,0,0,5,0,0.1352,1.3108,149.38,0.74,27.4,100.0,1,52,0.1
4,2024-05-06 07:00:00,7,0,0,5,0,0.126,1.3108,149.38,0.74,27.4,100.0,1,46,0.0932
5,2024-05-06 07:00:00,7,0,0,5,0,0.1309,1.3108,149.38,0.74,27.4,100.0,1,47,0.0969
6,2024-05-06 07:00:00,7,0,0,5,1,5.8262,1.3108,149.38,0.74,27.4,22.5,1,58,4.3114
7,2024-05-06 07:00:00,7,0,0,5,0,0.0588,1.3108,149.38,0.74,27.4,100.0,1,50,0.0435
8,2024-05-06 07:00:00,7,0,0,5,1,3.8906,1.3108,149.38,0.74,27.4,33.7,1,53,2.879
1,2024-05-06 07:15:00,7,15,0,5,0,0.2528,1.1812,134.61,0.74,30.0,100.0,1,48,0.1871
2,2024-05-06 07:15:00,7,15,0,5,0,0.2068,1.1812,134.61,0.74,30.0,100.0,1,54,0.153
3,2024-05-06 07:15:00,7,15,0,5,0,0.1658,1.1812,134.61,0.74,30.0,100.0,1,52,0.1227
4,2024-05-06 07:15:00,7,15,0,5,0,0.1241,1.1812,134.61,0.74,30.0,100.0,1,47,0.0918
5,2024-05-06 07:15:00,7,15,0,5,1,6.2328,1.1812,134.61,0.74,30.0,19.0,1,58,4.6123
6,2024-05-06 07:15:00,7,15,0,5,1,6.1373,1.1812,134.61,0.74,30.0,19.2,1,59,4.5416
7,2024-05-06 07:15:00,7,15,0,5,1,2.8661,1.1812,134.61,0.74,30.0,41.2,1,59,2.1209
8,2024-05-06 07:15:00,7,15,0,5,1,4.0172,1.1812,134.61,0.74,30.0,29.4,1,53,2.9727
1,2024-05-06 07:30:00,7,30,0,5,0,0.2955,1.1429,130.25,0.74,28.7,100.0,1,56,0.2187
2,2024-05-06 07:30:00,7,30,0,5,0,0.1905,1.1429,130.25,0.74,28.7,100.0,1,51,0.141
3,2024-05-06 07:30:00,7,30,0,5,0,0.1725,1.1429,130.25,0.74,28.7,100.0,1,50,0.1276
4,2024-05-06 07:30:00,7,30,0,5,0,0.1657,1.1429,130.25,0.74,28.7,100.0,1,49,0.1226
5,2024-05-06 07:30:00,7,30,0,5,0,0.1338,1.1429,130.25,0.74,28.7,100.0,1,52,0.099
6,2024-05-06 07:30:00,7,30,0,5,1,5.5608,1.1429,130.25,0.74,28.7,20.6,1,57,4.115
7,2024-05-06 07:30:00,7,30,0,5,0,0.065,1.1429,130.25,0.74,28.7,100.0,1,45,0.0481
8,2024-05-06 07:30:00,7,30,0,5,0,0.0808,1.1429,130.25,0.74,28.7,100.0,1,45,0.0598
1,2024-05-06 07:45:00,7,45,0,5,0,0.2963,1.0053,114.56,0.74,28.1,100.0,1,49,0.2193
2,2024-05-06 07:45:00,7,45,0,5,0,0.2128,1.0053,114.56,0.74,28.1,100.0,1,51,0.1575
3,2024-05-06 07:45:00,7,45,0,5,0,0.1762,1.0053,114.56,0.74,28.1,100.0,1,51,0.1304
4,2024-05-06 07:45:00,7,45,0,5,0,0.1419,1.0053,114.56,0.74,28.1,100.0,1,51,0.105
5,2024-05-06 07:45:00,7,45,0,5,0,0.1119,1.0053,114.56,0.74,28.1,100.0,1,47,0.0828
6,2024-05-06 07:45:00,7,45,0,5,1,5.8043,1.0053,114.56,0.74,28.1,17.3,1,56,4.2952
7,2024-05-06 07:45:00,7,45,0,5,1,3.2005,1.0053,114.56,0.74,28.1,31.4,1,55,2.3684
8,2024-05-06 07:45:00,7,45,0,5,0,0.0669,1.0053,114.56,0.74,28.1,100.0,1,42,0.0495
1,2024-05-06 08:00:00,8,0,0,5,0,0.3226,3.1775,362.1,0.74,31.3,100.0,1,50,0.2387
2,2024-05-06 08:00:00,8,0,0,5,1,11.7862,3.1775,362.1,0.74,31.3,27.0,1,57,8.7218
3,2024-05-06 08:00:00,8,0,0,5,1,10.1217,3.1775,362.1,0.74,31.3,31.4,1,63,7.4901
4,2024-05-06 08:00:00,8,0,0,5,1,7.5203,3.1775,362.1,0.74,31.3,42.3,1,56,5.565
5,2024-05-06 08:00:00,8,0,0,5,1,5.5796,3.1775,362.1,0.74,31.3,56.9,1,55,4.1289
6,2024-05-06 08:00:00,8,0,0,5,1,5.7415,3.1775,362.1,0.74,31.3,55.3,1,57,4.2487
7,2024-05-06 08:00:00,8,0,0,5,0,0.061,3.1775,362.1,0.74,31.3,100.0,1,49,0.0451
8,2024-05-06 08:00:00,8,0,0,5,0,0.0812,3.1775,362.1,0.74,31.3,100.0,1,48,0.0601
1,2024-05-06 08:15:00,8,15,0,5,0,0.296,3.0075,342.74,0.74,28.8,100.0,1,44,0.219
2,2024-05-06 08:15:00,8,15,0,5,0,0.2234,3.0075,342.74,0.74,28.8,100.0,1,53,0.1653
3,2024-05-06 08:15:00,8,15,0,5,0,0.1753,3.0075,342.74,0.74,28.8,100.0,1,55,0.1297
4,2024-05-06 08:15:00,8,15,0,5,0,0.146,3.0075,342.74,0.74,28.8,100.0,1,49,0.108
5,2024-05-06 08:15:00,8,15,0,5,1,5.8317,3.0075,342.74,0.74,28.8,51.6,1,52,4.3155
6,2024-05-06 08:15:00,8,15,0,5,0,0.0903,3.0075,342.74,0.74,28.8,100.0,1,53,0.0668
7,2024-05-06 08:15:00,8,15,0,5,1,2.855,3.0075,342.74,0.74,28.8,100.0,1,48,2.1127
8,2024-05-06 08:15:00,8,15,0,5,1,4.3077,3.0075,342.74,0.74,28.8,69.8,1,52,3.1877
1,2024-05-06 08:30:00,8,30,0,5,1,16.7165,2.9847,340.13,0.74,30.2,17.9,2,94,12.3702
2,2024-05-06 08:30:00,8,30,0,5,0,0.2105,2.9847,340.13,0.74,30.2,100.0,1,48,0.1558
3,2024-05-06 08:30:00,8,30,0,5,0,0.1903,2.9847,340.13,0.74,30.2,100.0,1,49,0.1408
4,2024-05-06 08:30:00,8,30,0,5,0,0.1405,2.9847,340.13,0.74,30.2,100.0,1,49,0.104
5,2024-05-06 08:30:00,8,30,0,5,0,0.1084,2.9847,340.13,0.74,30.2,100.0,1,53,0.0802
6,2024-05-06 08:30:00,8,30,0,5,1,5.7813,2.9847,340.13,0.74,30.2,51.6,1,53,4.2782
7,2024-05-06 08:30:00,8,30,0,5,0,0.0638,2.9847,340.13,0.74,30.2,100.0,1,47,0.0472
8,2024-05-06 08:30:00,8,30,0,5,1,3.7913,2.9847,340.13,0.74,30.2,78.7,1,47,2.8056
1,2024-05-06 08:45:00,8,45,0,5,0,0.2975,2.9608,337.41,0.74,31.9,100.0,1,48,0.2201
2,2024-05-06 08:45:00,8,45,0,5,0,0.255,2.9608,337.41,0.74,31.9,100.0,1,50,0.1887
3,2024-05-06 08:45:00,8,45,0,5,0,0.1826,2.9608,337.41,0.74,31.9,100.0,1,52,0.1351
4,2024-05-06 08:45:00,8,45,0,5,0,0.162,2.9608,337.41,0.74,31.9,100.0,1,50,0.1199
5,2024-05-06 08:45:00,8,45,0,5,1,5.9816,2.9608,337.41,0.74,31.9,49.5,1,50,4.4264
6,2024-05-06 08:45:00,8,45,0,5,1,5.791,2.9608,337.41,0.74,31.9,51.1,1,54,4.2853
7,2024-05-06 08:45:00,8,45,0,5,0,0.0665,2.9608,337.41,0.74,31.9,100.0,1,51,0.0492
8,2024-05-06 08:45:00,8,45,0,5,0,0.0752,2.9608,337.41,0.74,31.9,100.0,1,47,0.0556
1,2024-05-06 09:00:00,9,0,0,5,0,0.2508,4.7208,537.98,0.74,31.0,100.0,1,48,0.1856
2,2024-05-06 09:00:00,9,0,0,5,0,0.203,4.7208,537.98,0.74,31.0,100.0,1,47,0.1502
3,2024-05-06 09:00:00,9,0,0,5,0,0.1692,4.7208,537.98,0.74,31.0,100.0,1,50,0.1252
4,2024-05-06 09:00:00,9,0,0,5,0,0.1734,4.7208,537.98,0.74,31.0,100.0,1,51,0.1283
5,2024-05-06 09:00:00,9,0,0,5,1,5.965,4.7208,537.98,0.74,31.0,79.1,1,58,4.4141
6,2024-05-06 09:00:00,9,0,0,5,0,0.1285,4.7208,537.98,0.74,31.0,100.0,1,53,0.0951
7,2024-05-06 09:00:00,9,0,0,5,0,0.0516,4.7208,537.98,0.74,31.0,100.0,1,49,0.0382
8,2024-05-06 09:00:00,9,0,0,5,0,0.0639,4.7208,537.98,0.74,31.0,100.0,1,50,0.0473
1,2024-05-06 09:15:00,9,15,0,5,0,0.2672,5.0975,580.91,0.74,29.2,100.0,1,47,0.1977
2,2024-05-06 09:15:00,9,15,0,5,0,0.2363,5.0975,580.91,0.74,29.2,100.0,1,47,0.1749
3,2024-05-06 09:15:00,9,15,0,5,0,0.1726,5.0975,580.91,0.74,29.2,100.0,1,52,0.1277
4,2024-05-06 09:15:00,9,15,0,5,0,0.1625,5.0975,580.91,0.74,29.2,100.0,1,50,0.1202
5,2024-05-06 09:15:00,9,15,0,5,1,5.9973,5.0975,580.91,0.74,29.2,85.0,1,53,4.438
6,2024-05-06 09:15:00,9,15,0,5,1,6.2179,5.0975,580.91,0.74,29.2,82.0,1,49,4.6012
7,2024-05-06 09:15:00,9,15,0,5,1,2.9939,5.0975,580.91,0.74,29.2,100.0,1,47,2.2155
8,2024-05-06 09:15:00,9,15,0,5,1,4.1048,5.0975,580.91,0.74,29.2,100.0,1,50,3.0376
1,2024-05-06 09:30:00,9,30,0,5,1,15.5076,5.3036,604.4,0.74,28.3,34.2,1,51,11.4756
2,2024-05-06 09:30:00,9,30,0,5,0,0.2619,5.3036,604.4,0.74,28.3,100.0,1,51,0.1938
3,2024-05-06 09:30:00,9,30,0,5,0,0.1555,5.3036,604.4,0.74,28.3,100.0,1,55,0.1151
4,2024-05-06 09:30:00,9,30,0,5,0,0.126,5.3036,604.4,0.74,28.3,100.0,1,43,0.0932
5,2024-05-06 09:30:00,9,30,0,5,1,6.055,5.3036,604.4,0.74,28.3,87.6,1,53,4.4807
6,2024-05-06 09:30:00,9,30,0,5,1,6.0475,5.3036,604.4,0.74,28.3,87.7,1,48,4.4752
7,2024-05-06 09:30:00,9,30,0,5,0,0.0585,5.3036,604.4,0.74,28.3,100.0,1,55,0.0433
8,2024-05-06 09:30:00,9,30,0,5,1,4.1475,5.3036,604.4,0.74,28.3,100.0,1,49,3.0692
1,2024-05-06 09:45:00,9,45,0,5,1,17.1266,4.616,526.04,0.74,28.6,27.0,1,55,12.6737
2,2024-05-06 09:45:00,9,45,0,5,0,0.2081,4.616,526.04,0.74,28.6,100.0,1,48,0.154
3,2024-05-06 09:45:00,9,45,0,5,0,0.1697,4.616,526.04,0.74,28.6,100.0,1,53,0.1256
4,2024-05-06 09:45:00,9,45,0,5,1,8.49,4.616,526.04,0.74,28.6,54.4,1,57,6.2826
5,2024-05-06 09:45:00,9,45,0,5,0,0.1085,4.616,526.04,0.74,28.6,100.0,1,54,0.0803
6,2024-05-06 09:45:00,9,45,0,5,0,0.1113,4.616,526.04,0.74,28.6,100.0,1,53,0.0824
7,2024-05-06 09:45:00,9,45,0,5,1,2.9998,4.616,526.04,0.74,28.6,100.0,1,46,2.2199
8,2024-05-06 09:45:00,9,45,0,5,0,0.0867,4.616,526.04,0.74,28.6,100.0,1,51,0.0642
1,2024-05-06 10:00:00,10,0,0,5,0,0.2935,6.3402,722.53,0.74,26.8,100.0,1,52,0.2172
2,2024-05-06 10:00:00,10,0,0,5,0,0.2335,6.3402,722.53,0.74,26.8,100.0,1,46,0.1728
3,2024-05-06 10:00:00,10,0,0,5,0,0.1569,6.3402,722.53,0.74,26.8,100.0,1,51,0.1161
4,2024-05-06 10:00:00,10,0,0,5,0,0.1452,6.3402,722.53,0.74,26.8,100.0,1,48,0.1074
5,2024-05-06 10:00:00,10,0,0,5,0,0.116,6.3402,722.53,0.74,26.8,100.0,1,46,0.0858
